"","WT 1","WT 2","WT 3","KO 1","KO 2","KO 3"
"ENSMUSG00000097103",0,0,0,0,1,0
"ENSMUSG00000097104",0,0,0,0,0,0
"ENSMUSG00000097105",0,0,0,0,0,0
"ENSMUSG00000097106",0,0,0,0,0,0
"ENSMUSG00000097107",0,0,0,0,0,0
"ENSMUSG00000097108",0,0,0,0,0,0
"ENSMUSG00000097109",1,1,0,0,0,1
"ENSMUSG00000097110",0,0,0,0,0,0
"ENSMUSG00000097111",0,0,0,0,0,0
"ENSMUSG00000097112",0,0,0,0,0,0
"ENSMUSG00000097113",0,0,0,0,0,0
"ENSMUSG00000097114",0,0,0,0,0,0
"ENSMUSG00000097115",3,0,0,1,0,0
"ENSMUSG00000097116",0,0,0,0,0,0
"ENSMUSG00000097117",0,0,0,0,0,0
"ENSMUSG00000097118",0,0,0,0,0,0
"ENSMUSG00000097119",0,2,1,1,2,0
"ENSMUSG00000097120",0,1,0,1,2,0
"ENSMUSG00000097121",1,1,0,2,0,3
"ENSMUSG00000097122",0,0,0,0,0,0
"ENSMUSG00000097123",0,0,0,0,0,0
"ENSMUSG00000097124",0,0,0,0,0,0
"ENSMUSG00000097125",0,0,0,0,0,0
"ENSMUSG00000097126",0,0,0,0,0,0
"ENSMUSG00000097127",0,0,0,0,0,0
"ENSMUSG00000097128",0,0,0,2,0,0
"ENSMUSG00000097129",0,0,0,0,0,2
"ENSMUSG00000097130",0,0,0,0,0,0
"ENSMUSG00000097131",0,0,0,0,1,0
"ENSMUSG00000097132",0,0,0,0,0,0
"ENSMUSG00000097133",0,0,0,0,0,0
"ENSMUSG00000097134",0,0,0,0,0,0
"ENSMUSG00000097135",1,0,0,0,0,0
"ENSMUSG00000097136",0,0,0,2,0,0
"ENSMUSG00000097137",0,0,0,0,0,0
"ENSMUSG00000097138",0,0,0,0,0,0
"ENSMUSG00000097139",0,0,0,0,0,0
"ENSMUSG00000097140",0,0,0,0,0,0
"ENSMUSG00000097141",2,2,0,1,1,1
"ENSMUSG00000097142",0,0,0,0,0,0
"ENSMUSG00000097143",0,0,0,1,0,0
"ENSMUSG00000097144",0,0,0,0,0,0
"ENSMUSG00000097145",1,0,1,2,2,0
"ENSMUSG00000097146",1,0,0,0,0,0
"ENSMUSG00000097147",0,0,0,0,0,0
"ENSMUSG00000097148",0,0,0,0,0,0
"ENSMUSG00000097149",0,1,0,0,2,0
"ENSMUSG00000097150",0,0,0,0,0,0
"ENSMUSG00000097151",0,0,0,0,0,0
"ENSMUSG00000097152",0,0,0,0,1,0
"ENSMUSG00000097153",0,0,0,0,0,0
"ENSMUSG00000097154",0,0,0,0,0,0
"ENSMUSG00000097155",0,0,0,0,0,0
"ENSMUSG00000097156",3,2,1,7,5,1
"ENSMUSG00000097157",0,0,0,0,0,0
"ENSMUSG00000097158",0,0,0,0,0,0
"ENSMUSG00000097159",0,0,0,0,0,0
"ENSMUSG00000097160",0,0,0,0,0,0
"ENSMUSG00000097162",0,0,0,0,0,0
"ENSMUSG00000097163",0,0,0,0,0,0
"ENSMUSG00000097164",5,2,2,2,8,1
"ENSMUSG00000097165",3,2,1,2,3,1
"ENSMUSG00000097166",0,0,0,0,2,0
"ENSMUSG00000097167",0,3,0,1,0,0
"ENSMUSG00000097168",0,0,0,0,0,0
"ENSMUSG00000097169",0,0,0,0,0,0
"ENSMUSG00000097170",1,0,0,1,0,0
"ENSMUSG00000097171",0,0,0,0,0,0
"ENSMUSG00000097172",0,0,0,0,0,0
"ENSMUSG00000097173",0,0,0,0,0,0
"ENSMUSG00000097174",0,0,0,0,0,0
"ENSMUSG00000097175",0,0,0,0,0,0
"ENSMUSG00000097176",0,0,0,0,0,0
"ENSMUSG00000097177",0,1,0,0,0,0
"ENSMUSG00000097178",0,0,0,0,0,0
"ENSMUSG00000097180",0,0,0,0,0,0
"ENSMUSG00000097181",0,0,0,0,0,0
"ENSMUSG00000097182",1,0,0,0,0,0
"ENSMUSG00000097183",0,0,0,0,0,0
"ENSMUSG00000097184",0,0,0,0,0,0
"ENSMUSG00000097185",0,0,0,0,0,0
"ENSMUSG00000097186",0,0,0,0,0,0
"ENSMUSG00000097187",0,0,0,0,0,0
"ENSMUSG00000097188",1112,1059,728,1376,1426,942
"ENSMUSG00000097189",0,2,0,0,0,0
"ENSMUSG00000097190",0,0,0,0,0,0
"ENSMUSG00000097191",0,0,0,0,0,0
"ENSMUSG00000097192",0,0,0,0,0,0
"ENSMUSG00000097193",0,0,0,0,0,0
"ENSMUSG00000097194",0,0,0,0,0,0
"ENSMUSG00000097195",1,0,0,2,3,3
"ENSMUSG00000097196",0,0,0,1,0,0
"ENSMUSG00000097197",0,0,0,0,0,0
"ENSMUSG00000097198",0,0,0,0,3,0
"ENSMUSG00000097199",0,0,0,0,0,0
"ENSMUSG00000097200",0,0,0,0,0,0
"ENSMUSG00000097201",0,0,0,0,0,0
"ENSMUSG00000097202",0,0,0,0,0,0
"ENSMUSG00000097203",0,0,0,0,0,0
"ENSMUSG00000097204",2,0,0,1,2,3
"ENSMUSG00000097205",0,0,0,0,0,0
"ENSMUSG00000097206",0,0,0,0,0,0
"ENSMUSG00000097207",0,1,0,1,0,0
"ENSMUSG00000097208",0,0,0,0,1,0
"ENSMUSG00000097209",0,0,0,0,1,0
"ENSMUSG00000097211",0,0,0,0,0,0
"ENSMUSG00000097212",0,0,0,0,0,0
"ENSMUSG00000097213",0,0,0,1,0,0
"ENSMUSG00000097214",0,0,0,0,0,0
"ENSMUSG00000097215",0,0,0,0,0,0
"ENSMUSG00000097216",1,0,0,0,0,1
"ENSMUSG00000097217",1,4,2,0,1,1
"ENSMUSG00000097218",0,0,0,0,0,0
"ENSMUSG00000097219",0,0,0,0,0,0
"ENSMUSG00000097220",0,0,0,0,0,0
"ENSMUSG00000097221",0,0,2,0,0,0
"ENSMUSG00000097222",0,0,0,0,0,1
"ENSMUSG00000097223",0,0,0,0,0,0
"ENSMUSG00000097225",0,0,0,2,0,0
"ENSMUSG00000097226",0,0,0,0,0,0
"ENSMUSG00000097227",0,0,0,0,0,0
"ENSMUSG00000097228",0,0,0,0,0,0
"ENSMUSG00000097229",1,0,0,0,0,0
"ENSMUSG00000097230",0,0,0,0,0,0
"ENSMUSG00000097231",0,0,0,0,0,0
"ENSMUSG00000097232",0,0,0,0,0,0
"ENSMUSG00000097233",0,0,0,0,0,0
"ENSMUSG00000097234",0,0,0,0,1,0
"ENSMUSG00000097235",0,0,0,0,0,0
"ENSMUSG00000097236",0,1,0,0,0,0
"ENSMUSG00000097237",0,0,0,0,0,0
"ENSMUSG00000097238",0,0,0,0,0,0
"ENSMUSG00000097239",0,0,0,0,0,0
"ENSMUSG00000097240",0,0,0,0,0,0
"ENSMUSG00000097241",0,0,0,0,0,0
"ENSMUSG00000097242",0,1,0,0,0,0
"ENSMUSG00000097243",0,0,0,0,0,0
"ENSMUSG00000097244",0,0,0,0,0,0
"ENSMUSG00000097245",1,2,0,4,1,1
"ENSMUSG00000097246",0,0,1,0,1,0
"ENSMUSG00000097247",0,0,0,0,0,0
"ENSMUSG00000097248",0,0,0,1,0,0
"ENSMUSG00000097249",0,0,0,0,0,0
"ENSMUSG00000097250",0,0,0,0,0,0
"ENSMUSG00000097251",0,0,2,1,0,0
"ENSMUSG00000097252",0,0,0,0,0,0
"ENSMUSG00000097253",0,0,0,0,0,0
"ENSMUSG00000097254",0,0,0,0,0,0
"ENSMUSG00000097255",0,0,0,0,0,0
"ENSMUSG00000097256",0,0,0,0,0,0
"ENSMUSG00000097257",0,0,0,0,0,0
"ENSMUSG00000097258",0,0,0,1,0,0
"ENSMUSG00000097259",0,0,1,0,0,0
"ENSMUSG00000097260",0,0,0,0,0,0
"ENSMUSG00000097261",1,1,2,1,1,0
"ENSMUSG00000097262",0,0,0,0,0,0
"ENSMUSG00000097263",0,0,0,0,0,0
"ENSMUSG00000097264",0,0,0,0,0,0
"ENSMUSG00000097265",0,2,0,0,0,1
"ENSMUSG00000097266",0,0,0,0,0,0
"ENSMUSG00000097267",0,0,0,0,1,0
"ENSMUSG00000097268",1,2,0,1,3,0
"ENSMUSG00000097269",0,0,0,0,0,0
"ENSMUSG00000097270",0,0,0,0,0,0
"ENSMUSG00000097271",0,0,0,0,0,0
"ENSMUSG00000097273",1,0,0,0,0,0
"ENSMUSG00000097274",0,2,1,0,2,0
"ENSMUSG00000097275",0,0,0,0,0,0
"ENSMUSG00000097276",0,0,0,0,0,0
"ENSMUSG00000097277",0,3,1,0,0,0
"ENSMUSG00000097278",0,0,0,0,0,0
"ENSMUSG00000097279",0,0,0,0,0,0
"ENSMUSG00000097280",0,0,0,0,1,0
"ENSMUSG00000097281",0,0,0,0,0,0
"ENSMUSG00000097282",0,0,0,0,0,0
"ENSMUSG00000097283",0,0,0,0,0,0
"ENSMUSG00000097284",0,1,2,0,2,2
"ENSMUSG00000097285",0,0,0,0,0,0
"ENSMUSG00000097286",0,0,0,0,0,0
"ENSMUSG00000097287",1,2,1,3,4,1
"ENSMUSG00000097288",1,0,0,0,0,0
"ENSMUSG00000097289",0,0,0,0,0,0
"ENSMUSG00000097290",0,0,1,1,2,0
"ENSMUSG00000097291",0,0,0,0,0,0
"ENSMUSG00000097292",0,0,0,0,0,0
"ENSMUSG00000097293",0,0,0,0,0,0
"ENSMUSG00000097294",0,1,0,0,0,0
"ENSMUSG00000097295",0,0,0,0,0,0
"ENSMUSG00000097296",0,0,0,1,0,0
"ENSMUSG00000097297",0,0,0,0,0,0
"ENSMUSG00000097298",1,0,0,0,0,0
"ENSMUSG00000097299",0,0,0,0,0,0
"ENSMUSG00000097300",0,0,0,0,1,2
"ENSMUSG00000097301",0,0,0,0,0,0
"ENSMUSG00000097302",0,0,0,0,0,0
"ENSMUSG00000097303",0,0,0,0,0,0
"ENSMUSG00000097304",0,0,0,0,0,0
"ENSMUSG00000097305",0,1,0,0,0,1
"ENSMUSG00000097306",0,0,0,0,0,0
"ENSMUSG00000097307",0,0,0,0,0,0
"ENSMUSG00000097308",0,0,1,0,0,1
"ENSMUSG00000097309",1,0,0,0,0,1
"ENSMUSG00000097310",0,0,0,0,0,0
"ENSMUSG00000097311",0,0,0,3,0,0
"ENSMUSG00000097312",0,0,0,0,0,0
"ENSMUSG00000097313",0,0,0,0,0,0
"ENSMUSG00000097314",0,0,0,0,0,0
"ENSMUSG00000097315",0,0,0,0,0,0
"ENSMUSG00000097316",0,1,0,0,0,0
"ENSMUSG00000097317",0,0,1,0,0,1
"ENSMUSG00000097318",0,0,0,0,1,0
"ENSMUSG00000097319",0,0,0,0,0,0
"ENSMUSG00000097320",0,1,0,1,0,0
"ENSMUSG00000097321",0,0,0,0,0,0
"ENSMUSG00000097322",0,0,0,0,0,0
"ENSMUSG00000097323",0,0,0,0,0,0
"ENSMUSG00000097324",0,0,0,0,0,0
"ENSMUSG00000097325",1,0,0,0,0,0
"ENSMUSG00000097326",0,0,0,0,0,0
"ENSMUSG00000097327",0,0,0,0,0,0
"ENSMUSG00000097328",0,0,0,1,0,0
"ENSMUSG00000097329",0,0,0,0,0,0
"ENSMUSG00000097330",0,1,1,10,3,2
"ENSMUSG00000097331",0,0,0,0,0,1
"ENSMUSG00000097332",0,0,0,0,0,0
"ENSMUSG00000097333",0,0,0,4,3,0
"ENSMUSG00000097334",1,0,1,3,4,0
"ENSMUSG00000097335",0,0,0,0,0,0
"ENSMUSG00000097336",0,0,0,0,0,0
"ENSMUSG00000097337",0,3,0,0,0,0
"ENSMUSG00000097338",0,0,0,0,0,0
"ENSMUSG00000097339",0,0,0,0,0,0
"ENSMUSG00000097340",0,1,0,0,2,1
"ENSMUSG00000097342",0,0,0,0,0,0
"ENSMUSG00000097343",2,0,1,1,2,1
"ENSMUSG00000097344",0,1,0,0,0,0
"ENSMUSG00000097345",0,0,0,0,0,0
"ENSMUSG00000097346",0,0,0,0,0,0
"ENSMUSG00000097347",0,0,0,0,0,0
"ENSMUSG00000097348",1,0,0,2,0,0
"ENSMUSG00000097349",0,0,0,0,0,0
"ENSMUSG00000097350",1,1,0,0,0,0
"ENSMUSG00000097351",0,0,0,0,0,0
"ENSMUSG00000097352",0,0,0,0,0,0
"ENSMUSG00000097353",0,0,0,1,1,0
"ENSMUSG00000097354",1,0,0,0,0,0
"ENSMUSG00000097355",0,0,0,1,0,0
"ENSMUSG00000097356",0,0,0,0,0,0
"ENSMUSG00000097357",0,0,0,0,0,0
"ENSMUSG00000097358",0,0,0,0,0,0
"ENSMUSG00000097359",0,0,0,0,0,0
"ENSMUSG00000097360",0,0,0,0,0,0
"ENSMUSG00000097361",0,0,0,0,0,0
"ENSMUSG00000097362",0,0,0,0,0,0
"ENSMUSG00000097363",0,0,0,0,0,0
"ENSMUSG00000097364",0,0,0,0,0,0
"ENSMUSG00000097365",0,0,0,0,0,0
"ENSMUSG00000097366",0,0,0,0,0,0
"ENSMUSG00000097368",0,0,1,0,0,0
"ENSMUSG00000097369",0,0,0,0,0,0
"ENSMUSG00000097370",0,0,0,0,0,0
"ENSMUSG00000097371",0,0,0,0,0,0
"ENSMUSG00000097372",0,0,0,0,0,0
"ENSMUSG00000097373",0,0,0,0,0,0
"ENSMUSG00000097374",0,0,0,0,0,0
"ENSMUSG00000097375",1,0,0,0,1,0
"ENSMUSG00000097376",0,0,0,0,0,0
"ENSMUSG00000097377",0,0,0,0,0,0
"ENSMUSG00000097378",349,373,210,395,428,268
"ENSMUSG00000097379",0,0,0,0,0,0
"ENSMUSG00000097380",0,0,0,0,0,0
"ENSMUSG00000097381",1,0,0,0,0,0
"ENSMUSG00000097382",0,0,0,0,0,0
"ENSMUSG00000097383",1,0,0,1,2,1
"ENSMUSG00000097384",0,0,0,0,0,0
"ENSMUSG00000097385",0,0,0,1,0,0
"ENSMUSG00000097386",0,0,0,0,0,0
"ENSMUSG00000097387",1,0,1,1,2,0
"ENSMUSG00000097388",0,0,0,0,0,0
"ENSMUSG00000097389",0,0,0,0,0,0
"ENSMUSG00000097390",0,0,0,0,0,0
"ENSMUSG00000097391",38,34,39,58,58,27
"ENSMUSG00000097392",1,1,0,0,0,1
"ENSMUSG00000097393",0,0,0,0,0,0
"ENSMUSG00000097394",0,0,0,0,0,0
"ENSMUSG00000097395",0,0,0,0,0,0
"ENSMUSG00000097396",0,0,0,0,0,0
"ENSMUSG00000097397",1,1,0,0,0,0
"ENSMUSG00000097398",0,0,0,0,0,0
"ENSMUSG00000097399",0,0,0,0,0,0
"ENSMUSG00000097400",0,0,0,0,0,0
"ENSMUSG00000097401",0,0,0,0,0,0
"ENSMUSG00000097402",0,0,0,0,0,0
"ENSMUSG00000097403",1,0,0,0,0,0
"ENSMUSG00000097404",1,0,0,0,0,0
"ENSMUSG00000097405",1,0,0,1,0,0
"ENSMUSG00000097406",0,0,0,0,0,0
"ENSMUSG00000097407",1,1,0,0,0,0
"ENSMUSG00000097408",0,0,0,0,0,0
"ENSMUSG00000097409",0,0,0,0,0,0
"ENSMUSG00000097410",0,0,0,0,0,0
"ENSMUSG00000097411",0,0,0,0,0,0
"ENSMUSG00000097412",0,0,0,0,0,0
"ENSMUSG00000097413",0,0,1,0,0,0
"ENSMUSG00000097414",1,0,0,0,0,0
"ENSMUSG00000097415",0,0,0,1,0,0
"ENSMUSG00000097416",0,0,0,0,0,0
"ENSMUSG00000097417",0,0,0,0,0,0
"ENSMUSG00000097418",0,0,0,0,0,0
"ENSMUSG00000097419",1,0,0,0,0,0
"ENSMUSG00000097420",0,0,0,0,0,0
"ENSMUSG00000097421",0,0,0,0,0,0
"ENSMUSG00000097422",0,0,0,0,0,0
"ENSMUSG00000097423",0,0,0,0,0,0
"ENSMUSG00000097424",0,0,0,0,0,0
"ENSMUSG00000097425",0,0,0,0,0,0
"ENSMUSG00000097426",0,0,0,0,0,0
"ENSMUSG00000097427",0,0,0,0,0,0
"ENSMUSG00000097428",0,0,0,0,0,0
"ENSMUSG00000097429",1,0,0,0,0,0
"ENSMUSG00000097430",1,0,0,0,0,0
"ENSMUSG00000097431",1,0,0,0,2,0
"ENSMUSG00000097432",1,0,0,0,0,0
"ENSMUSG00000097433",0,0,0,0,0,0
"ENSMUSG00000097434",0,0,0,0,0,0
"ENSMUSG00000097435",0,0,0,0,0,0
"ENSMUSG00000097436",0,0,0,0,0,0
"ENSMUSG00000097437",0,0,0,0,0,0
"ENSMUSG00000097438",0,0,0,0,0,0
"ENSMUSG00000097439",0,0,1,1,0,0
"ENSMUSG00000097440",0,1,0,0,0,0
"ENSMUSG00000097441",0,0,0,0,1,0
"ENSMUSG00000097442",1,0,0,0,0,1
"ENSMUSG00000097443",0,0,0,0,0,0
"ENSMUSG00000097444",1,0,0,0,0,0
"ENSMUSG00000097445",0,1,0,1,2,1
"ENSMUSG00000097446",0,0,0,0,0,0
"ENSMUSG00000097447",0,0,0,0,0,0
"ENSMUSG00000097448",0,0,0,0,0,0
"ENSMUSG00000097449",0,0,0,0,0,0
"ENSMUSG00000097450",0,0,0,0,0,0
"ENSMUSG00000097451",1612,1537,1091,2382,2142,1225
"ENSMUSG00000097452",0,0,0,0,1,0
"ENSMUSG00000097453",0,0,0,1,1,0
"ENSMUSG00000097455",0,0,1,0,0,0
"ENSMUSG00000097456",0,0,0,0,0,0
"ENSMUSG00000097457",0,0,0,0,0,0
"ENSMUSG00000097458",0,0,0,0,0,0
"ENSMUSG00000097459",0,0,0,0,0,0
"ENSMUSG00000097460",0,0,0,0,0,0
"ENSMUSG00000097461",0,0,0,0,0,0
"ENSMUSG00000097462",0,0,0,0,0,1
"ENSMUSG00000097463",0,0,0,0,0,0
"ENSMUSG00000097464",0,0,0,0,0,0
"ENSMUSG00000097465",0,0,0,0,0,0
"ENSMUSG00000097466",0,0,0,0,0,0
"ENSMUSG00000097467",0,0,0,0,0,0
"ENSMUSG00000097469",0,0,0,0,0,0
"ENSMUSG00000097470",0,0,0,1,0,0
"ENSMUSG00000097471",1,1,0,0,0,0
"ENSMUSG00000097472",0,0,0,0,0,0
"ENSMUSG00000097473",0,0,0,0,0,0
"ENSMUSG00000097474",0,0,0,0,0,0
"ENSMUSG00000097475",0,0,0,0,0,0
"ENSMUSG00000097476",0,0,0,0,1,0
"ENSMUSG00000097477",0,0,0,0,0,0
"ENSMUSG00000097478",0,0,0,0,0,0
"ENSMUSG00000097479",0,0,0,0,0,0
"ENSMUSG00000097480",0,0,0,0,0,0
"ENSMUSG00000097481",0,0,1,1,0,0
"ENSMUSG00000097482",0,0,0,0,0,0
"ENSMUSG00000097483",0,0,0,0,0,0
"ENSMUSG00000097484",0,0,0,0,0,0
"ENSMUSG00000097485",0,0,0,0,0,0
"ENSMUSG00000097486",0,0,0,0,0,0
"ENSMUSG00000097487",1,1,0,0,3,0
"ENSMUSG00000097488",1,0,0,0,0,0
"ENSMUSG00000097489",0,0,0,0,0,0
"ENSMUSG00000097490",0,0,0,0,0,0
"ENSMUSG00000097491",0,0,0,0,0,0
"ENSMUSG00000097492",0,0,0,0,0,0
"ENSMUSG00000097493",0,0,0,1,0,0
"ENSMUSG00000097494",1,0,0,0,0,0
"ENSMUSG00000097495",0,0,0,0,0,0
"ENSMUSG00000097496",1,0,0,1,0,0
"ENSMUSG00000097497",0,1,0,1,1,0
"ENSMUSG00000097498",1,0,0,0,0,0
"ENSMUSG00000097500",1,0,0,0,0,0
"ENSMUSG00000097501",0,0,0,1,0,0
"ENSMUSG00000097502",0,0,0,0,0,0
"ENSMUSG00000097503",2,6,2,2,4,2
"ENSMUSG00000097504",0,1,0,0,0,1
"ENSMUSG00000097507",0,0,0,0,0,0
"ENSMUSG00000097508",0,0,0,0,0,0
"ENSMUSG00000097509",0,0,0,0,0,0
"ENSMUSG00000097510",0,0,0,0,0,0
"ENSMUSG00000097511",0,0,0,0,0,0
"ENSMUSG00000097512",0,0,0,0,0,0
"ENSMUSG00000097513",0,0,0,0,0,0
"ENSMUSG00000097514",0,0,0,0,0,0
"ENSMUSG00000097515",0,0,0,0,0,0
"ENSMUSG00000097516",0,0,1,0,1,0
"ENSMUSG00000097517",0,0,0,0,0,0
"ENSMUSG00000097518",0,0,0,0,0,0
"ENSMUSG00000097519",0,0,0,0,0,0
"ENSMUSG00000097520",0,0,0,1,0,1
"ENSMUSG00000097522",0,0,0,0,0,0
"ENSMUSG00000097523",0,0,0,0,2,1
"ENSMUSG00000097524",0,0,1,2,0,0
"ENSMUSG00000097525",0,0,0,0,0,0
"ENSMUSG00000097526",0,1,0,0,0,0
"ENSMUSG00000097527",2,1,0,0,0,0
"ENSMUSG00000097528",0,0,0,0,0,0
"ENSMUSG00000097529",0,0,0,0,0,0
"ENSMUSG00000097530",0,0,0,0,1,0
"ENSMUSG00000097531",0,0,0,1,0,0
"ENSMUSG00000097532",0,0,0,0,0,0
"ENSMUSG00000097533",0,0,0,1,0,0
"ENSMUSG00000097534",1,0,0,0,0,1
"ENSMUSG00000097535",0,0,0,0,1,0
"ENSMUSG00000097536",0,0,0,0,0,0
"ENSMUSG00000097537",1,0,0,2,0,1
"ENSMUSG00000097539",0,0,0,0,0,0
"ENSMUSG00000097540",0,0,1,0,1,0
"ENSMUSG00000097541",0,0,0,0,0,0
"ENSMUSG00000097543",0,0,0,0,0,0
"ENSMUSG00000097544",0,0,0,0,0,0
"ENSMUSG00000097545",22,27,14,44,37,12
"ENSMUSG00000097546",0,0,0,0,0,0
"ENSMUSG00000097547",0,0,0,0,1,0
"ENSMUSG00000097548",0,0,0,0,0,0
"ENSMUSG00000097549",0,0,0,0,0,0
"ENSMUSG00000097550",0,0,0,0,0,0
"ENSMUSG00000097551",0,0,0,0,0,0
"ENSMUSG00000097552",0,0,0,0,0,0
"ENSMUSG00000097553",0,0,0,0,0,0
"ENSMUSG00000097554",0,0,0,0,0,0
"ENSMUSG00000097555",0,0,0,0,0,0
"ENSMUSG00000097556",0,0,0,0,0,0
"ENSMUSG00000097557",0,1,0,0,0,0
"ENSMUSG00000097558",0,0,1,0,0,0
"ENSMUSG00000097559",0,0,0,0,0,0
"ENSMUSG00000097560",0,0,1,0,0,0
"ENSMUSG00000097561",0,0,0,0,0,0
"ENSMUSG00000097562",0,0,0,0,0,0
"ENSMUSG00000097563",0,0,0,0,0,0
"ENSMUSG00000097564",0,0,0,0,0,0
"ENSMUSG00000097566",0,0,0,1,0,1
"ENSMUSG00000097567",0,0,0,0,0,0
"ENSMUSG00000097568",0,0,0,0,0,0
"ENSMUSG00000097569",0,1,0,0,0,1
"ENSMUSG00000097570",0,0,0,0,0,0
"ENSMUSG00000097571",1,2,0,1,3,0
"ENSMUSG00000097572",0,0,0,0,0,0
"ENSMUSG00000097573",1,1,1,0,0,0
"ENSMUSG00000097574",1,0,0,1,0,0
"ENSMUSG00000097575",0,1,0,0,1,0
"ENSMUSG00000097576",0,0,0,0,0,0
"ENSMUSG00000097577",0,0,0,0,1,0
"ENSMUSG00000097578",2,0,1,1,2,1
"ENSMUSG00000097579",0,0,0,0,1,0
"ENSMUSG00000097580",0,0,0,0,0,0
"ENSMUSG00000097581",0,0,0,0,0,0
"ENSMUSG00000097583",0,0,0,0,0,0
"ENSMUSG00000097584",1,0,0,0,0,0
"ENSMUSG00000097585",0,0,0,1,0,2
"ENSMUSG00000097586",1,0,0,0,0,0
"ENSMUSG00000097587",0,0,0,0,0,0
"ENSMUSG00000097588",0,2,0,1,0,0
"ENSMUSG00000097589",1,1,2,5,1,0
"ENSMUSG00000097591",0,0,0,0,0,0
"ENSMUSG00000097592",0,0,0,0,0,0
"ENSMUSG00000097593",0,0,0,0,1,0
"ENSMUSG00000097594",0,0,0,0,0,0
"ENSMUSG00000097595",0,0,0,0,0,0
"ENSMUSG00000097596",0,0,0,0,0,0
"ENSMUSG00000097597",0,0,0,1,0,0
"ENSMUSG00000097598",0,0,0,0,0,0
"ENSMUSG00000097599",0,0,0,0,0,0
"ENSMUSG00000097600",0,0,0,0,0,0
"ENSMUSG00000097601",0,0,0,2,0,0
"ENSMUSG00000097602",0,2,1,0,2,0
"ENSMUSG00000097603",0,0,0,0,0,0
"ENSMUSG00000097604",0,0,1,3,1,1
"ENSMUSG00000097605",0,0,0,0,0,0
"ENSMUSG00000097606",0,0,0,0,0,0
"ENSMUSG00000097607",0,0,0,0,0,0
"ENSMUSG00000097608",0,0,0,0,0,0
"ENSMUSG00000097609",0,0,0,0,0,0
"ENSMUSG00000097610",0,0,1,0,1,0
"ENSMUSG00000097611",0,0,0,0,0,0
"ENSMUSG00000097612",0,0,0,0,0,0
"ENSMUSG00000097613",0,0,0,0,0,0
"ENSMUSG00000097615",0,0,0,0,0,1
"ENSMUSG00000097616",0,0,0,0,0,0
"ENSMUSG00000097617",0,0,0,0,0,0
"ENSMUSG00000097618",0,0,0,0,0,0
"ENSMUSG00000097619",0,0,0,0,0,0
"ENSMUSG00000097620",0,1,0,0,0,0
"ENSMUSG00000097621",0,0,0,0,0,0
"ENSMUSG00000097622",0,0,0,0,0,0
"ENSMUSG00000097623",0,0,0,0,0,0
"ENSMUSG00000097624",0,0,0,0,0,0
"ENSMUSG00000097625",0,0,0,0,0,0
"ENSMUSG00000097626",0,0,0,0,0,0
"ENSMUSG00000097627",0,0,0,0,0,0
"ENSMUSG00000097628",0,0,0,0,0,0
"ENSMUSG00000097629",0,0,0,0,0,0
"ENSMUSG00000097630",0,0,0,0,0,0
"ENSMUSG00000097631",0,0,0,0,0,0
"ENSMUSG00000097632",0,0,0,0,0,0
"ENSMUSG00000097633",0,1,0,0,0,0
"ENSMUSG00000097635",0,0,0,0,0,0
"ENSMUSG00000097636",1,0,0,0,0,1
"ENSMUSG00000097637",0,1,0,0,1,0
"ENSMUSG00000097638",1,0,0,0,0,0
"ENSMUSG00000097639",0,0,0,0,0,0
"ENSMUSG00000097640",0,0,0,0,0,1
"ENSMUSG00000097641",0,0,0,1,0,0
"ENSMUSG00000097642",0,0,0,0,0,0
"ENSMUSG00000097643",0,0,1,0,0,0
"ENSMUSG00000097644",0,0,0,0,0,0
"ENSMUSG00000097645",0,0,0,0,0,0
"ENSMUSG00000097646",0,0,0,0,0,0
"ENSMUSG00000097647",0,0,0,0,0,0
"ENSMUSG00000097648",0,0,0,0,0,0
"ENSMUSG00000097649",0,0,0,0,0,0
"ENSMUSG00000097650",1,1,1,1,1,1
"ENSMUSG00000097651",0,0,0,0,0,0
"ENSMUSG00000097652",0,0,0,0,0,0
"ENSMUSG00000097653",0,0,0,0,0,0
"ENSMUSG00000097654",0,0,0,0,0,0
"ENSMUSG00000097655",0,0,0,0,0,0
"ENSMUSG00000097657",0,0,1,0,4,2
"ENSMUSG00000097658",0,0,0,0,0,0
"ENSMUSG00000097659",0,0,0,0,0,0
"ENSMUSG00000097660",0,0,0,0,0,0
"ENSMUSG00000097661",0,0,0,0,0,0
"ENSMUSG00000097662",0,1,0,0,0,0
"ENSMUSG00000097663",0,0,0,0,0,0
"ENSMUSG00000097664",0,0,0,0,0,0
"ENSMUSG00000097665",1,0,0,0,1,0
"ENSMUSG00000097666",0,0,0,0,0,0
"ENSMUSG00000097667",0,0,0,0,0,0
"ENSMUSG00000097668",0,0,0,0,0,0
"ENSMUSG00000097669",0,0,0,0,0,0
"ENSMUSG00000097670",0,0,0,0,0,0
"ENSMUSG00000097671",0,0,0,0,0,0
"ENSMUSG00000097672",0,0,0,0,0,0
"ENSMUSG00000097673",0,1,0,1,1,0
"ENSMUSG00000097674",0,0,1,0,0,0
"ENSMUSG00000097675",0,0,0,0,0,0
"ENSMUSG00000097676",0,0,0,0,0,0
"ENSMUSG00000097677",0,0,0,0,0,0
"ENSMUSG00000097678",0,0,0,0,0,0
"ENSMUSG00000097679",0,0,0,0,0,0
"ENSMUSG00000097680",0,0,0,0,0,0
"ENSMUSG00000097681",0,0,0,0,0,0
